АННИГИЛИРОВАТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
АННИГИЛИРОВАТЬ	111097-V	ИЗМЕНЕНИЕ АГРЕГАТНОГО СОСТОЯНИЯ
АННИГИЛИРОВАТЬ	110447-V	ВОСПРОИЗВЕСТИ (ВОССОЗДАТЬ, ПОВТОРИТЬ В КОПИИ)
АННИГИЛИРОВАТЬ	106886-V	ИЗЛОЖИТЬ
АННИГИЛИРОВАТЬ	115222-V	ПОГЛОТИТЬ (ВОБРАТЬ)
АННИГИЛИРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
АННИГИЛИРОВАТЬ	112275-V	ПРОВЕТРИВАНИЕ ПОМЕЩЕНИЯ
АННИГИЛИРОВАТЬ	114457-V	ОПИСАТЬ СЛОВАМИ
АННИГИЛИРОВАТЬ	107009-V	ПИСАТЬ, СОЧИНЯТЬ ТЕКСТ
АННИГИЛИРОВАТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
АННОТИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
АННОТИРОВАТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
АННОТИРОВАТЬ	110447-V	ВОСПРОИЗВЕСТИ (ВОССОЗДАТЬ, ПОВТОРИТЬ В КОПИИ)
АННОТИРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
АННОТИРОВАТЬ	150985-V	СМЕНА ВЛАДЕЛЬЦА
АННОТИРОВАТЬ	115176-V	ЛИМИТИРОВАТЬ
АННОТИРОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
АННОТИРОВАТЬ	106830-V	СПОР (ОБСУЖДЕНИЕ)
АННОТИРОВАТЬ	106585-V	РАСПОЛОЖИТЬ, РАЗМЕСТИТЬ
АННОТИРОВАТЬ	111619-V	КОПИРОВАНИЕ, СНЯТИЕ КОПИИ
АУКАТЬСЯ	107093-V	ИЗДАТЬ ЗВУК
АУКАТЬСЯ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
АУКАТЬСЯ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
АУКАТЬСЯ	118621-V	ЗАБОТИТЬСЯ, ОКРУЖИТЬ ЗАБОТОЙ
АУКАТЬСЯ	118683-V	МЕДЛИТЬ
АУКАТЬСЯ	107447-V	ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)
АУКАТЬСЯ	106648-V	ОБЩЕНИЕ, СВЯЗЬ
АУКАТЬСЯ	111963-V	КАСАТЬСЯ, ДОТРАГИВАТЬСЯ
АУКАТЬСЯ	133721-V	БРОДИТЬ ТУДА-СЮДА
АУКАТЬСЯ	114073-V	БЕЗДЕЛЬНИЧАТЬ
БЕРЕДИТЬ	106548-V	ПРИЧИНЕНИЕ ВРЕДА
БЕРЕДИТЬ	110479-V	ПРИЧИНИТЬ
БЕРЕДИТЬ	111370-V	ПОВРЕДИТЬ
БЕРЕДИТЬ	116921-V	ПЕРЕЖИТЬ, ИСПЫТАТЬ
БЕРЕДИТЬ	1061-V	ЛЕЧЕНИЕ
БЕРЕДИТЬ	142562-V	ИЗЛЕЧИТЬ (ИЗБАВИТЬ ОТ НЕЖЕЛАТЕЛЬНОГО)
БЕРЕДИТЬ	106597-V	ОХРАНЯТЬ
БЕРЕДИТЬ	106598-V	СТЕРЕЧЬ, СЛЕДИТЬ ЗА СОХРАННОСТЬЮ
БЕРЕДИТЬ	111954-V	ВОССТАНОВИТЬ ПРЕЖНЕЕ СОСТОЯНИЕ
БЕРЕДИТЬ	106529-V	ОБСЛУЖИТЬ (УДОВЛЕТВОРИТЬ НУЖДЫ)
БИЧЕВАТЬ	115208-V	ОСКОРБИТЬ
БИЧЕВАТЬ	112963-V	ОСУДИТЬ, ВЫРАЗИТЬ НЕОДОБРЕНИЕ
БИЧЕВАТЬ	111260-V	ПЛОХОЙ ПОСТУПОК
БИЧЕВАТЬ	106877-V	ВЫСКАЗАТЬ МНЕНИЕ
БИЧЕВАТЬ	111611-V	ВЛИЯТЬ, ВОЗДЕЙСТВОВАТЬ
БИЧЕВАТЬ	115212-V	ПОЗОРИТЬ, ПОРОЧИТЬ
БИЧЕВАТЬ	106504-V	ПОСТУПОК ЧЕЛОВЕКА
БИЧЕВАТЬ	107180-V	ЛГАТЬ, ГОВОРИТЬ НЕПРАВДУ
БИЧЕВАТЬ	116101-V	НАСИЛИЕ (ПРИНУДИТЕЛЬНОЕ ВОЗДЕЙСТВИЕ)
БИЧЕВАТЬ	133925-V	ПОРТИТЬ РЕПУТАЦИЮ
БЛОКИРОВАТЬСЯ	106704-V	МЕШАТЬ, СОЗДАВАТЬ ПРЕПЯТСТВИЕ
БЛОКИРОВАТЬСЯ	119562-V	ПРЕГРАДИТЬ, МЕШАТЬ ДВИЖЕНИЮ
БЛОКИРОВАТЬСЯ	116223-V	ЗАДЕРЖАТЬ, ПРЕПЯТСТВОВАТЬ ДВИЖЕНИЮ
БЛОКИРОВАТЬСЯ	106533-V	ПРИОСТАНОВИТЬ
БЛОКИРОВАТЬСЯ	106882-V	ПРОТИВОДЕЙСТВОВАТЬ
БЛОКИРОВАТЬСЯ	153231-V	СНЯТИЕ ЗАПРЕТА
БЛОКИРОВАТЬСЯ	144387-V	ИГРОВОЕ ДЕЙСТВИЕ
БЛОКИРОВАТЬСЯ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
БЛОКИРОВАТЬСЯ	121460-V	ОТКРЫТЬ ДОСТУП
БЛОКИРОВАТЬСЯ	115978-V	ОТСРОЧИТЬ, ОТОДВИНУТЬ СРОК
БРЯЦАТЬ	107093-V	ИЗДАТЬ ЗВУК
БРЯЦАТЬ	114103-V	ИЗДАВАТЬ, ИСПУСКАТЬ
БРЯЦАТЬ	107404-V	УДАРИТЬ, НАНЕСТИ УДАР
БРЯЦАТЬ	111795-V	ЗВЕНЕТЬ
БРЯЦАТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
БРЯЦАТЬ	110440-V	ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)
БРЯЦАТЬ	107097-V	СВИСТЕТЬ (ИЗДАВАТЬ ЗВУК)
БРЯЦАТЬ	107447-V	ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)
БРЯЦАТЬ	120649-V	ПОДОГНАТЬ (УСКОРИТЬ ДВИЖЕНИЕ, РАЗВИТИЕ)
БРЯЦАТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
БУЛЬКАТЬ	107093-V	ИЗДАТЬ ЗВУК
БУЛЬКАТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
БУЛЬКАТЬ	114103-V	ИЗДАВАТЬ, ИСПУСКАТЬ
БУЛЬКАТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
БУЛЬКАТЬ	110721-V	НАЛИТЬ, РАЗЛИТЬ ПО ПОВЕРХНОСТИ
БУЛЬКАТЬ	107308-V	ПЛЕСК ВОЛН
БУЛЬКАТЬ	111795-V	ЗВЕНЕТЬ
БУЛЬКАТЬ	113288-V	РОКОТАТЬ
БУЛЬКАТЬ	110727-V	ПРОЛИТЬ, СЛУЧАЙНО ВЫЛИТЬ
БУЛЬКАТЬ	110719-V	ЛИТЬ ЖИДКОСТЬ
БУТИЛИРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
БУТИЛИРОВАТЬ	112139-V	ОЧИСТКА ОТ ПРИМЕСЕЙ
БУТИЛИРОВАТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
БУТИЛИРОВАТЬ	112275-V	ПРОВЕТРИВАНИЕ ПОМЕЩЕНИЯ
БУТИЛИРОВАТЬ	135549-V	РЕСУРСОСБЕРЕЖЕНИЕ
БУТИЛИРОВАТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
БУТИЛИРОВАТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
БУТИЛИРОВАТЬ	107417-V	ОТДЕЛИТЬ ЧАСТЬ ОТ ЦЕЛОГО
БУТИЛИРОВАТЬ	110751-V	НАПОЛНИТЬ
БУТИЛИРОВАТЬ	107602-V	ПОВТОРИТЬ, СДЕЛАТЬ ЕЩЕ РАЗ
ВАЛЬСИРОВАТЬ	110440-V	ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)
ВАЛЬСИРОВАТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВАЛЬСИРОВАТЬ	110443-V	ТАНЦЕВАТЬ
ВАЛЬСИРОВАТЬ	106607-V	УПРАВЛЯТЬ, РУКОВОДИТЬ
ВАЛЬСИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВАЛЬСИРОВАТЬ	107441-V	НАЧАТЬ, ПРИСТУПИТЬ, ПРИНЯТЬСЯ
ВАЛЬСИРОВАТЬ	110447-V	ВОСПРОИЗВЕСТИ (ВОССОЗДАТЬ, ПОВТОРИТЬ В КОПИИ)
ВАЛЬСИРОВАТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
ВАЛЬСИРОВАТЬ	107513-V	КОЛЕБАТЕЛЬНОЕ ДВИЖЕНИЕ
ВАЛЬСИРОВАТЬ	107093-V	ИЗДАТЬ ЗВУК
ВВЕРНУТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВВЕРНУТЬ	107325-V	ПОКРЫТЬ ПОВЕРХНОСТЬ
ВВЕРНУТЬ	111038-V	ПОВЕРНУТЬСЯ (ИЗМЕНИТЬ ПОЛОЖЕНИЕ)
ВВЕРНУТЬ	145755-V	НАПРАВИТЬ (ПРИДАТЬ, УКАЗАТЬ НАПРАВЛЕНИЕ)
ВВЕРНУТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВВЕРНУТЬ	115187-V	ОБМОТАТЬ, ОБКРУТИТЬ
ВВЕРНУТЬ	117196-V	ЗАГНУТЬ (СОГНУТЬ)
ВВЕРНУТЬ	106614-V	УПРАВЛЕНИЕ УСТРОЙСТВОМ
ВВЕРНУТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВВЕРНУТЬ	110813-V	ВЛОЖИТЬ ВНУТРЬ
ВДУТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВДУТЬ	106817-V	ПРИНУДИТЬ, ЗАСТАВИТЬ
ВДУТЬ	114519-V	ВЫПУСТИТЬ (ДАТЬ ВЫЙТИ)
ВДУТЬ	108870-V	УДАЛИТЬ, ОТДАЛИТЬ НА РАССТОЯНИЕ
ВДУТЬ	110908-V	УДАЛИТЬ НАРУЖУ
ВДУТЬ	107011-V	ЧИСТИТЬ, УДАЛЯТЬ ГРЯЗЬ
ВДУТЬ	111794-V	ЗАЖЕЧЬ ОГОНЬ, ПЛАМЯ
ВДУТЬ	113648-V	ГАШЕНИЕ ОГНЯ
ВДУТЬ	112131-V	ПРОЧИСТИТЬ ИЗНУТРИ
ВДУТЬ	128784-V	РАЗОГНАТЬ В РАЗНЫЕ СТОРОНЫ
ВЕТВИТЬСЯ	106639-V	УВЕЛИЧИТЬСЯ
ВЕТВИТЬСЯ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ВЕТВИТЬСЯ	111484-V	СОЕДИНИТЬСЯ В ОДНО ЦЕЛОЕ
ВЕТВИТЬСЯ	121080-V	РАЗОЙТИСЬ В СТОРОНЫ
ВЕТВИТЬСЯ	115786-V	НАХОДИТЬСЯ, ПРЕБЫВАТЬ
ВЕТВИТЬСЯ	113780-V	ПОКРЫТЬСЯ НА ПОВЕРХНОСТИ
ВЕТВИТЬСЯ	114188-V	РОСТ ЖИВОГО ОРГАНИЗМА
ВЕТВИТЬСЯ	106813-V	ОБЛАДАТЬ СВОЙСТВОМ
ВЕТВИТЬСЯ	111688-V	РАЗЪЕДИНИТЬСЯ
ВЕТВИТЬСЯ	120595-V	ПРОЛЕГАТЬ, ПРОХОДИТЬ
ВЗДЫБИТЬСЯ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВЗДЫБИТЬСЯ	107454-V	ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)
ВЗДЫБИТЬСЯ	107453-V	ВЗЛЕТЕТЬ
ВЗДЫБИТЬСЯ	107513-V	КОЛЕБАТЕЛЬНОЕ ДВИЖЕНИЕ
ВЗДЫБИТЬСЯ	115153-V	ПРОБЫТЬ, ПРОВЕСТИ ВРЕМЯ
ВЗДЫБИТЬСЯ	111040-V	ПЕРЕВЕРНУТЬСЯ (ПОВЕРНУТЬСЯ)
ВЗДЫБИТЬСЯ	111031-V	ВАЛИТЬСЯ
ВЗДЫБИТЬСЯ	115718-V	КРУЖИТЬСЯ, СОВЕРШАТЬ КРУГОВЫЕ ДВИЖЕНИЯ
ВЗДЫБИТЬСЯ	123600-V	ВЗДЫМАТЬСЯ
ВЗДЫБИТЬСЯ	111157-V	КАЧАТЬСЯ ИЗ СТОРОНЫ В СТОРОНУ
ВКАПЫВАТЬ	106772-V	УГЛУБИТЬ, УВЕЛИЧИТЬ ГЛУБИНУ (РАССТОЯНИЕ)
ВКАПЫВАТЬ	112004-V	РАЗБРОСАТЬ, РАСШВЫРЯТЬ
ВКАПЫВАТЬ	118282-V	НАЙТИ, ОТЫСКАТЬ
ВКАПЫВАТЬ	110916-V	ИЗВЛЕЧЬ, ДОСТАТЬ
ВКАПЫВАТЬ	111791-V	КОПАТЬ ЯМУ
ВКАПЫВАТЬ	106698-V	ПОМЕСТИТЬ, НАЙТИ МЕСТО
ВКАПЫВАТЬ	106640-V	УВЕЛИЧИТЬ
ВКАПЫВАТЬ	111022-V	БРОСИТЬ (ПЕРЕМЕСТИТЬ)
ВКАПЫВАТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВКАПЫВАТЬ	117371-V	ЗАМЕТИТЬ, ОБНАРУЖИТЬ
ВКОПАТЬ	106772-V	УГЛУБИТЬ, УВЕЛИЧИТЬ ГЛУБИНУ (РАССТОЯНИЕ)
ВКОПАТЬ	112004-V	РАЗБРОСАТЬ, РАСШВЫРЯТЬ
ВКОПАТЬ	111791-V	КОПАТЬ ЯМУ
ВКОПАТЬ	111085-V	ОПУСТИТЬСЯ ВНИЗ
ВКОПАТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВКОПАТЬ	111022-V	БРОСИТЬ (ПЕРЕМЕСТИТЬ)
ВКОПАТЬ	106640-V	УВЕЛИЧИТЬ
ВКОПАТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВКОПАТЬ	106698-V	ПОМЕСТИТЬ, НАЙТИ МЕСТО
ВКОПАТЬ	115184-V	ВСКОПАТЬ
ВМУРОВАТЬ	107325-V	ПОКРЫТЬ ПОВЕРХНОСТЬ
ВМУРОВАТЬ	106698-V	ПОМЕСТИТЬ, НАЙТИ МЕСТО
ВМУРОВАТЬ	146751-V	ОБРАБОТКА ПОВЕРХНОСТИ
ВМУРОВАТЬ	110790-V	ПРИКРЕПИТЬ, ПРИДЕЛАТЬ
ВМУРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВМУРОВАТЬ	116677-V	ЗАКЛЮЧИТЬ (ПОМЕСТИТЬ)
ВМУРОВАТЬ	127204-V	ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ
ВМУРОВАТЬ	107326-V	КЛАСТЬ НА ПОВЕРХНОСТЬ
ВМУРОВАТЬ	111572-V	ЗАКРЫТЬ ОТВЕРСТИЕ, ПРОХОД
ВМУРОВАТЬ	111853-V	ПРОДЕЛАТЬ ОТВЕРСТИЕ
ВОСПАРИТЬ	106565-V	САМОЧУВСТВИЕ
ВОСПАРИТЬ	106665-V	НАРУШИТЬ СОСТОЯНИЕ, ХОД
ВОСПАРИТЬ	106534-V	ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ
ВОСПАРИТЬ	123840-V	ЧУВСТВОВАТЬ (ИСПЫТЫВАТЬ ЭМОЦИИ)
ВОСПАРИТЬ	148270-V	ПРИЛИВ МЫСЛЕЙ, ЧУВСТВ
ВОСПАРИТЬ	3406-V	ПОВРЕЖДЕНИЕ ЗДОРОВЬЯ
ВОСПАРИТЬ	107253-V	ВООДУШЕВЛЕНИЕ, ПОДЪЕМ ДУХА
ВОСПАРИТЬ	152470-V	ВЫДЕЛЕНИЕ ВЕЩЕСТВА, ЭНЕРГИИ
ВОСПАРИТЬ	115797-V	ПРОГРЕТЬ (ОСНОВАТЕЛЬНО НАГРЕТЬ)
ВОСПАРИТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ВПОЛЗАТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВПОЛЗАТЬ	115522-V	ДОБРАТЬСЯ ДО МЕСТА
ВПОЛЗАТЬ	114723-V	ОСЕСТЬ СЛОЕМ
ВПОЛЗАТЬ	111085-V	ОПУСТИТЬСЯ ВНИЗ
ВПОЛЗАТЬ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗАТЬ	114452-V	СПУСТИТЬСЯ ВНИЗ
ВПОЛЗАТЬ	111329-V	ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ
ВПОЛЗАТЬ	111045-V	УДАЛИТЬСЯ НА НЕКОТОРОЕ РАССТОЯНИЕ
ВПОЛЗАТЬ	116105-V	НАСЛОИТЬСЯ, НАПЛАСТОВАТЬСЯ
ВПОЛЗАТЬ	138189-V	СБИТЬСЯ В СТОРОНУ
ВПОЛЗТИ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВПОЛЗТИ	115522-V	ДОБРАТЬСЯ ДО МЕСТА
ВПОЛЗТИ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗТИ	114723-V	ОСЕСТЬ СЛОЕМ
ВПОЛЗТИ	111085-V	ОПУСТИТЬСЯ ВНИЗ
ВПОЛЗТИ	111329-V	ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ
ВПОЛЗТИ	114452-V	СПУСТИТЬСЯ ВНИЗ
ВПОЛЗТИ	116105-V	НАСЛОИТЬСЯ, НАПЛАСТОВАТЬСЯ
ВПОЛЗТИ	111045-V	УДАЛИТЬСЯ НА НЕКОТОРОЕ РАССТОЯНИЕ
ВПОЛЗТИ	115579-V	ПОКРЫТЬ РАССТОЯНИЕ
ВПРАВЛЯТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВПРАВЛЯТЬ	111360-V	УСТРАНИТЬ (УНИЧТОЖИТЬ)
ВПРАВЛЯТЬ	111362-V	ИСПРАВИТЬ (УЛУЧШИТЬ)
ВПРАВЛЯТЬ	112145-V	КОНЧИТЬ, ЗАВЕРШИТЬ ДО КОНЦА
ВПРАВЛЯТЬ	113825-V	ВЫПРЯМИТЬ, РАСПРЯМИТЬ
ВПРАВЛЯТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВПРАВЛЯТЬ	106698-V	ПОМЕСТИТЬ, НАЙТИ МЕСТО
ВПРАВЛЯТЬ	111361-V	ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ
ВПРАВЛЯТЬ	145757-V	НАПРАВИТЬ ДЕЯТЕЛЬНОСТЬ
ВПРАВЛЯТЬ	111191-V	ВСТАВИТЬ ВНУТРЬ
ВРЕДНИЧАТЬ	106504-V	ПОСТУПОК ЧЕЛОВЕКА
ВРЕДНИЧАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВРЕДНИЧАТЬ	113119-V	ОБМАНУТЬ, ВВЕСТИ В ЗАБЛУЖДЕНИЕ
ВРЕДНИЧАТЬ	110242-V	ПОВЕДЕНИЕ
ВРЕДНИЧАТЬ	106876-V	ВЫСКАЗАТЬ
ВРЕДНИЧАТЬ	119594-V	БАЛОВАТЬСЯ (ШАЛИТЬ, ЗАБАВЛЯТЬСЯ)
ВРЕДНИЧАТЬ	106542-V	СООБЩИТЬ, УВЕДОМИТЬ
ВРЕДНИЧАТЬ	7609-V	КРАЖА
ВРЕДНИЧАТЬ	106934-V	ЕСТЬ, ПРИНИМАТЬ ПИЩУ
ВРЕДНИЧАТЬ	106548-V	ПРИЧИНЕНИЕ ВРЕДА
ВСКЛОКОЧИТЬ	107013-V	ГРЯЗНИТЬ, ПАЧКАТЬ
ВСКЛОКОЧИТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВСКЛОКОЧИТЬ	106639-V	УВЕЛИЧИТЬСЯ
ВСКЛОКОЧИТЬ	111369-V	ПОРТИТЬ, ДЕЛАТЬ ПЛОХИМ
ВСКЛОКОЧИТЬ	113780-V	ПОКРЫТЬСЯ НА ПОВЕРХНОСТИ
ВСКЛОКОЧИТЬ	111085-V	ОПУСТИТЬСЯ ВНИЗ
ВСКЛОКОЧИТЬ	151402-V	УТРАТИТЬ СВОЮ ЧАСТЬ
ВСКЛОКОЧИТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ВСКЛОКОЧИТЬ	111466-V	ПЛЕСТИ ИЗ ПОЛОС, НИТЕЙ
ВСКЛОКОЧИТЬ	112750-V	СКРЕСТИ, ТЕРЕТЬ ЖЕСТКИМ
ВСКРИЧАТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
ВСКРИЧАТЬ	107093-V	ИЗДАТЬ ЗВУК
ВСКРИЧАТЬ	106876-V	ВЫСКАЗАТЬ
ВСКРИЧАТЬ	107105-V	КРИЧАТЬ, ГОВОРИТЬ ГРОМКО
ВСКРИЧАТЬ	107104-V	КРИЧАТЬ, ИЗДАВАТЬ КРИК
ВСКРИЧАТЬ	114103-V	ИЗДАВАТЬ, ИСПУСКАТЬ
ВСКРИЧАТЬ	106648-V	ОБЩЕНИЕ, СВЯЗЬ
ВСКРИЧАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВСКРИЧАТЬ	107121-V	ВЫГОВАРИВАТЬ, ДЕЛАТЬ ВЫГОВОР
ВСКРИЧАТЬ	107153-V	ВОСКЛИКНУТЬ
ВСПЕНИТЬ	113780-V	ПОКРЫТЬСЯ НА ПОВЕРХНОСТИ
ВСПЕНИТЬ	120049-V	ПУЗЫРИТЬСЯ, ОБРАЗОВЫВАТЬ ПУЗЫРИ
ВСПЕНИТЬ	120653-V	СОЙТИ С ПОВЕРХНОСТИ
ВСПЕНИТЬ	106629-V	ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ
ВСПЕНИТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВСПЕНИТЬ	110719-V	ЛИТЬ ЖИДКОСТЬ
ВСПЕНИТЬ	112155-V	ИСЧЕЗНУТЬ (ПЕРЕСТАТЬ СУЩЕСТВОВАТЬ)
ВСПЕНИТЬ	107093-V	ИЗДАТЬ ЗВУК
ВСПЕНИТЬ	110780-V	ОБЛИТЬ (ОБДАТЬ)
ВСПЕНИТЬ	106639-V	УВЕЛИЧИТЬСЯ
